"","study_ID","author","publication_year","journal","DOI","language","coder_initials","exclude","Exclusion_rationale","country","locality","Site_period","coordinates_lat","coordinates_lon","coordinate_source","year_start","year_end","month_start","month_end","day_period_reported","day_period_start","day_period_end","night_period_reported","night_period_start","night_period_end","day_pollination_hrs","night_pollination_hrs","study_design_comments","plant_species","plant_cultivar","plant_native_status","plant_crop","Pollinator_observations_included","treatment_condition","treatment_comments","additional_treatment","treatment_effectiveness_metric","treatmenteffectiveness_metric_comments","extraction_type","sample_size","effectiveness_value","effectiveness_units","effect_error","effect_error_L","effect_error_U","effect_error_units","statistical_test","mechanism_proposed","mechanism_comments","Study_comments"
"519","Macgregor_2019","Macgregor",2019,"Ecosphere","10.1002/ecs2.2550","E","CCN","n",NA,"United Kingdom","Yorkshire",NA,53.841183,"-0.449788","provided in text","2015",NA,"June","August","n",NA,NA,"n",NA,NA,NA,NA,"""One female plant from each group of four was subjected to each of the four caging treatments: always caged (a control treatment; henceforth fully caged), always uncaged (openly pollinated), uncaged during the day only (diurnally pollinated), and uncaged during the night only (nocturnally pollinated). Plants in the diurnally pollinated treatment were caged from dusk until dawn, and plants in the nocturnally pollinated treatment were caged from dawn until dusk for the duration of each experimental run.""","Silene latifolia",NA,"non-native","n","y","night pollination",NA,NA,"fruit set",NA,"Fig. 2",71,0.498194945848375,"proportion converted (orig: percent)",0.155234657039711,"15.523465703971098",NA,"CI95",NA,"n",NA,"Study says Silene latifolia is non-native to UK as it is an archeophyte"
"520","Luo_2011","Luo",2011,"Journal of Economic Entomology","10.1603/EC10265","E","CCN","n",NA,"China","Yunnan",NA,24.36694444,"101.65027778","provided in text","2009",NA,"May","May","y","0630","1940","y","1940","0630",1310,1310,"Each treatment consisted of eight to 25 ßowers from each plant, and every treatment was replicated six times: Diurnal Pollination. Flowers (N  92) were bagged during the night and bags were removed when diurnal pollinators began to forage on ßowers (bagged 1940 Ð 0630 hours). Nocturnal Pollination. Flowers (N  100) were left exposed to nocturnal pollinators and then bagged before diurnal pollinators were active (bagged 0630 Ð 1940 hours). Open Pollination. Flowers (N  95) were labeled and left unbagged and were thereby available to both nocturnal and diurnal pollinators. Exclusion of Pollinators. To determine whether fruit set occurred in J. curcas without insect pollinators, some ßowers (N  90) were bagged both during the day and night.","Jatropha curcas",NA,"non-native","y","y","complete exclusion",NA,NA,"fruit set",NA,"Fig. 3",90,0.0777292576419214,"proportion",0.0558951965065496,"5.5895196506549588E-2",NA,"SE",NA,"y","The plant is widely distributed in tropical and subtropical areas worldwide (Heller 1996) and originated from Central America (Fairless 2007), where nocturnal pollinators are more important than at present site (Corlett 2004). In that case, abundant nocturnal pollinators might be attracted to visit the ßowers of J. curcas and play a greater role in female reproductive success than at our site.a","assumed error was SE bc used throughout paper, but could contact authors"
"521","Luo_2011","Luo",2011,"Journal of Economic Entomology","10.1603/EC10265","E","CCN","n",NA,"China","Yunnan",NA,24.36694444,"101.65027778","provided in text","2009",NA,"May","May","y","0630","1940","y","1940","0630",1310,1310,"Each treatment consisted of eight to 25 ßowers from each plant, and every treatment was replicated six times: Diurnal Pollination. Flowers (N  92) were bagged during the night and bags were removed when diurnal pollinators began to forage on ßowers (bagged 1940 Ð 0630 hours). Nocturnal Pollination. Flowers (N  100) were left exposed to nocturnal pollinators and then bagged before diurnal pollinators were active (bagged 0630 Ð 1940 hours). Open Pollination. Flowers (N  95) were labeled and left unbagged and were thereby available to both nocturnal and diurnal pollinators. Exclusion of Pollinators. To determine whether fruit set occurred in J. curcas without insect pollinators, some ßowers (N  90) were bagged both during the day and night.","Jatropha curcas",NA,"non-native","y","y","night pollination",NA,NA,"fruit set",NA,"Fig. 3",100,0.479475982532751,"proportion",0.076855895196506,"7.6855895196505986E-2",NA,"SE",NA,"y","The plant is widely distributed in tropical and subtropical areas worldwide (Heller 1996) and originated from Central America (Fairless 2007), where nocturnal pollinators are more important than at present site (Corlett 2004). In that case, abundant nocturnal pollinators might be attracted to visit the ßowers of J. curcas and play a greater role in female reproductive success than at our site.a","assumed error was SE bc used throughout paper, but could contact authors"
"522","Luo_2011","Luo",2011,"Journal of Economic Entomology","10.1603/EC10265","E","CCN","n",NA,"China","Yunnan",NA,24.36694444,"101.65027778","provided in text","2009",NA,"May","May","y","0630","1940","y","1940","0630",1310,1310,"Each treatment consisted of eight to 25 ßowers from each plant, and every treatment was replicated six times: Diurnal Pollination. Flowers (N  92) were bagged during the night and bags were removed when diurnal pollinators began to forage on ßowers (bagged 1940 Ð 0630 hours). Nocturnal Pollination. Flowers (N  100) were left exposed to nocturnal pollinators and then bagged before diurnal pollinators were active (bagged 0630 Ð 1940 hours). Open Pollination. Flowers (N  95) were labeled and left unbagged and were thereby available to both nocturnal and diurnal pollinators. Exclusion of Pollinators. To determine whether fruit set occurred in J. curcas without insect pollinators, some ßowers (N  90) were bagged both during the day and night.","Jatropha curcas",NA,"non-native","y","y","day pollination",NA,NA,"fruit set",NA,"Fig. 3",92,0.601746724890829,"proportion",0.108296943231441,"0.10829694323144101",NA,"SE",NA,"y","The plant is widely distributed in tropical and subtropical areas worldwide (Heller 1996) and originated from Central America (Fairless 2007), where nocturnal pollinators are more important than at present site (Corlett 2004). In that case, abundant nocturnal pollinators might be attracted to visit the ßowers of J. curcas and play a greater role in female reproductive success than at our site.a","assumed error was SE bc used throughout paper, but could contact authors"
"523","Luo_2011","Luo",2011,"Journal of Economic Entomology","10.1603/EC10265","E","CCN","n",NA,"China","Yunnan",NA,24.36694444,"101.65027778","provided in text","2009",NA,"May","May","y","0630","1940","y","1940","0630",1310,1310,"Each treatment consisted of eight to 25 ßowers from each plant, and every treatment was replicated six times: Diurnal Pollination. Flowers (N  92) were bagged during the night and bags were removed when diurnal pollinators began to forage on ßowers (bagged 1940 Ð 0630 hours). Nocturnal Pollination. Flowers (N  100) were left exposed to nocturnal pollinators and then bagged before diurnal pollinators were active (bagged 0630 Ð 1940 hours). Open Pollination. Flowers (N  95) were labeled and left unbagged and were thereby available to both nocturnal and diurnal pollinators. Exclusion of Pollinators. To determine whether fruit set occurred in J. curcas without insect pollinators, some ßowers (N  90) were bagged both during the day and night.","Jatropha curcas",NA,"non-native","y","y","open pollination",NA,NA,"fruit set",NA,"Fig. 3",95,0.626200873362445,"proportion",0.0558951965065499,"5.5895196506549949E-2",NA,"SE",NA,"y","The plant is widely distributed in tropical and subtropical areas worldwide (Heller 1996) and originated from Central America (Fairless 2007), where nocturnal pollinators are more important than at present site (Corlett 2004). In that case, abundant nocturnal pollinators might be attracted to visit the ßowers of J. curcas and play a greater role in female reproductive success than at our site.a","assumed error was SE bc used throughout paper, but could contact authors"
"524","Luo_2011","Luo",2011,"Journal of Economic Entomology","10.1603/EC10265","E","CCN","n",NA,"China","Yunnan",NA,24.36694444,"101.65027778","provided in text","2009",NA,"May","May","y","0630","1940","y","1940","0630",1310,1310,"Each treatment consisted of eight to 25 ßowers from each plant, and every treatment was replicated six times: Diurnal Pollination. Flowers (N  92) were bagged during the night and bags were removed when diurnal pollinators began to forage on ßowers (bagged 1940 Ð 0630 hours). Nocturnal Pollination. Flowers (N  100) were left exposed to nocturnal pollinators and then bagged before diurnal pollinators were active (bagged 0630 Ð 1940 hours). Open Pollination. Flowers (N  95) were labeled and left unbagged and were thereby available to both nocturnal and diurnal pollinators. Exclusion of Pollinators. To determine whether fruit set occurred in J. curcas without insect pollinators, some ßowers (N  90) were bagged both during the day and night.","Jatropha curcas",NA,"non-native","y","y","complete exclusion",NA,NA,"seed set",NA,"Fig. 3",7,2.13364055299539,"seeds/fruit",0.69124423963133,"0.69124423963133008",NA,"SE",NA,"y","The plant is widely distributed in tropical and subtropical areas worldwide (Heller 1996) and originated from Central America (Fairless 2007), where nocturnal pollinators are more important than at present site (Corlett 2004). In that case, abundant nocturnal pollinators might be attracted to visit the ßowers of J. curcas and play a greater role in female reproductive success than at our site.a","assumed error was SE bc used throughout paper, but could contact authors"
"525","Luo_2011","Luo",2011,"Journal of Economic Entomology","10.1603/EC10265","E","CCN","n",NA,"China","Yunnan",NA,24.36694444,"101.65027778","provided in text","2009",NA,"May","May","y","0630","1940","y","1940","0630",1310,1310,"Each treatment consisted of eight to 25 ßowers from each plant, and every treatment was replicated six times: Diurnal Pollination. Flowers (N  92) were bagged during the night and bags were removed when diurnal pollinators began to forage on ßowers (bagged 1940 Ð 0630 hours). Nocturnal Pollination. Flowers (N  100) were left exposed to nocturnal pollinators and then bagged before diurnal pollinators were active (bagged 0630 Ð 1940 hours). Open Pollination. Flowers (N  95) were labeled and left unbagged and were thereby available to both nocturnal and diurnal pollinators. Exclusion of Pollinators. To determine whether fruit set occurred in J. curcas without insect pollinators, some ßowers (N  90) were bagged both during the day and night.","Jatropha curcas",NA,"non-native","y","y","night pollination",NA,NA,"seed set",NA,"Fig. 3",48,2.31336405529953,"seeds/fruit",0.33179723502305,"0.33179723502305025",NA,"SE",NA,"y","The plant is widely distributed in tropical and subtropical areas worldwide (Heller 1996) and originated from Central America (Fairless 2007), where nocturnal pollinators are more important than at present site (Corlett 2004). In that case, abundant nocturnal pollinators might be attracted to visit the ßowers of J. curcas and play a greater role in female reproductive success than at our site.a","assumed error was SE bc used throughout paper, but could contact authors"
"526","Luo_2011","Luo",2011,"Journal of Economic Entomology","10.1603/EC10265","E","CCN","n",NA,"China","Yunnan",NA,24.36694444,"101.65027778","provided in text","2009",NA,"May","May","y","0630","1940","y","1940","0630",1310,1310,"Each treatment consisted of eight to 25 ßowers from each plant, and every treatment was replicated six times: Diurnal Pollination. Flowers (N  92) were bagged during the night and bags were removed when diurnal pollinators began to forage on ßowers (bagged 1940 Ð 0630 hours). Nocturnal Pollination. Flowers (N  100) were left exposed to nocturnal pollinators and then bagged before diurnal pollinators were active (bagged 0630 Ð 1940 hours). Open Pollination. Flowers (N  95) were labeled and left unbagged and were thereby available to both nocturnal and diurnal pollinators. Exclusion of Pollinators. To determine whether fruit set occurred in J. curcas without insect pollinators, some ßowers (N  90) were bagged both during the day and night.","Jatropha curcas",NA,"non-native","y","y","day pollination",NA,NA,"seed set",NA,"Fig. 3",55,2.67281105990783,"seeds/fruit",0.13824884792627,"0.13824884792627001",NA,"SE",NA,"y","The plant is widely distributed in tropical and subtropical areas worldwide (Heller 1996) and originated from Central America (Fairless 2007), where nocturnal pollinators are more important than at present site (Corlett 2004). In that case, abundant nocturnal pollinators might be attracted to visit the ßowers of J. curcas and play a greater role in female reproductive success than at our site.a","assumed error was SE bc used throughout paper, but could contact authors"
"527","Luo_2011","Luo",2011,"Journal of Economic Entomology","10.1603/EC10265","E","CCN","n",NA,"China","Yunnan",NA,24.36694444,"101.65027778","provided in text","2009",NA,"May","May","y","0630","1940","y","1940","0630",1310,1310,"Each treatment consisted of eight to 25 ßowers from each plant, and every treatment was replicated six times: Diurnal Pollination. Flowers (N  92) were bagged during the night and bags were removed when diurnal pollinators began to forage on ßowers (bagged 1940 Ð 0630 hours). Nocturnal Pollination. Flowers (N  100) were left exposed to nocturnal pollinators and then bagged before diurnal pollinators were active (bagged 0630 Ð 1940 hours). Open Pollination. Flowers (N  95) were labeled and left unbagged and were thereby available to both nocturnal and diurnal pollinators. Exclusion of Pollinators. To determine whether fruit set occurred in J. curcas without insect pollinators, some ßowers (N  90) were bagged both during the day and night.","Jatropha curcas",NA,"non-native","y","y","open pollination",NA,NA,"seed set",NA,"Fig. 3",60,2.71428571428571,"seeds/fruit",0.16589861751152,"0.16589861751152002",NA,"SE",NA,"y","The plant is widely distributed in tropical and subtropical areas worldwide (Heller 1996) and originated from Central America (Fairless 2007), where nocturnal pollinators are more important than at present site (Corlett 2004). In that case, abundant nocturnal pollinators might be attracted to visit the ßowers of J. curcas and play a greater role in female reproductive success than at our site.a","assumed error was SE bc used throughout paper, but could contact authors"
"528","McMullen_2009","McMullen",2009,"Botanical Journal of the Linnean Society","10.1111/j.1095-8339.2009.00963.x","E","CCN","n",NA,"Ecuador","Galapagos",NA,0.554473,"-90.73136","provided in text","1993",NA,"June","July","y","0600","1800","y","1800","0600",1200,1200,"""Flowers were: (1) exposed to pollinators to determine open pollination (controls) (N = 14 plants; flowers tested per plant, 1–15); (2) isolated from pollinators to determine autonomous autogamy (N = 10; flowers tested per plant, 1–9); (3) hand self-pollinated using pollen from the same flower and isolated to determine facilitated autogamy (vector-dependent) (N = 11; flowers tested per plant, 1–9); (4) emasculated, hand cross-pollinated using pollen from another individual of the same species and isolated to determine cross-compatibility (N = 10; flowers tested per plant, 1–7); (5) exposed during the day (c. 06.00–18.00 h) and isolated at night (c. 18.00–06.00 h) to determine diurnal pollination (N = 13; flowers tested per plant, 1–13); and (6) isolated during the day and exposed at night to determine nocturnal pollination (N = 11; flowers tested per plant, 1–12). ""","Ipomoea habeliana",NA,"native","n","y","open pollination","""OP""",NA,"fruit set","sampel size is number of plants","Fig. 3",14,0.557225433526011,"proportion",0.161849710982659,"0.1618497109826591",NA,"CI95",NA,"y","This, and the absence of other insect pollinators, suggests that autonomous autogamy accounts for essentially all diurnal fruit set and most nocturnal fruit set. Although hawk moth visits are not sufficiently frequent to show a significant difference in nocturnal fruit set, they nonetheless ensure that at least some cross-pollination takes place. That there is no significant difference in seed set (Fig. 4) suggests that, when pollination events occur, regardless of the method, they result in the deposition of approximately equal numbers of pollen grains.",NA
"529","McMullen_2009","McMullen",2009,"Botanical Journal of the Linnean Society","10.1111/j.1095-8339.2009.00963.x","E","CCN","n",NA,"Ecuador","Galapagos",NA,0.554473,"-90.73136","provided in text","1993",NA,"June","July","y","0600","1800","y","1800","0600",1200,1200,"""Flowers were: (1) exposed to pollinators to determine open pollination (controls) (N = 14 plants; flowers tested per plant, 1–15); (2) isolated from pollinators to determine autonomous autogamy (N = 10; flowers tested per plant, 1–9); (3) hand self-pollinated using pollen from the same flower and isolated to determine facilitated autogamy (vector-dependent) (N = 11; flowers tested per plant, 1–9); (4) emasculated, hand cross-pollinated using pollen from another individual of the same species and isolated to determine cross-compatibility (N = 10; flowers tested per plant, 1–7); (5) exposed during the day (c. 06.00–18.00 h) and isolated at night (c. 18.00–06.00 h) to determine diurnal pollination (N = 13; flowers tested per plant, 1–13); and (6) isolated during the day and exposed at night to determine nocturnal pollination (N = 11; flowers tested per plant, 1–12). ""","Ipomoea habeliana",NA,"native","n","y","complete exclusion","""AA""",NA,"fruit set","sampel size is number of plants","Fig. 3",10,0.513294797687861,"proportion",0.184971098265896,"0.18497109826589597",NA,"CI95",NA,"y","This, and the absence of other insect pollinators, suggests that autonomous autogamy accounts for essentially all diurnal fruit set and most nocturnal fruit set. Although hawk moth visits are not sufficiently frequent to show a significant difference in nocturnal fruit set, they nonetheless ensure that at least some cross-pollination takes place. That there is no significant difference in seed set (Fig. 4) suggests that, when pollination events occur, regardless of the method, they result in the deposition of approximately equal numbers of pollen grains.",NA
"530","McMullen_2009","McMullen",2009,"Botanical Journal of the Linnean Society","10.1111/j.1095-8339.2009.00963.x","E","CCN","n",NA,"Ecuador","Galapagos",NA,0.554473,"-90.73136","provided in text","1993",NA,"June","July","y","0600","1800","y","1800","0600",1200,1200,"""Flowers were: (1) exposed to pollinators to determine open pollination (controls) (N = 14 plants; flowers tested per plant, 1–15); (2) isolated from pollinators to determine autonomous autogamy (N = 10; flowers tested per plant, 1–9); (3) hand self-pollinated using pollen from the same flower and isolated to determine facilitated autogamy (vector-dependent) (N = 11; flowers tested per plant, 1–9); (4) emasculated, hand cross-pollinated using pollen from another individual of the same species and isolated to determine cross-compatibility (N = 10; flowers tested per plant, 1–7); (5) exposed during the day (c. 06.00–18.00 h) and isolated at night (c. 18.00–06.00 h) to determine diurnal pollination (N = 13; flowers tested per plant, 1–13); and (6) isolated during the day and exposed at night to determine nocturnal pollination (N = 11; flowers tested per plant, 1–12). ""","Ipomoea habeliana",NA,"native","n","y","hand pollination","""CP""",NA,"fruit set","sampel size is number of plants","Fig. 3",10,0.8,"proportion",0.136416184971098,"0.13641618497109798",NA,"CI95",NA,"y","This, and the absence of other insect pollinators, suggests that autonomous autogamy accounts for essentially all diurnal fruit set and most nocturnal fruit set. Although hawk moth visits are not sufficiently frequent to show a significant difference in nocturnal fruit set, they nonetheless ensure that at least some cross-pollination takes place. That there is no significant difference in seed set (Fig. 4) suggests that, when pollination events occur, regardless of the method, they result in the deposition of approximately equal numbers of pollen grains.",NA
"531","McMullen_2009","McMullen",2009,"Botanical Journal of the Linnean Society","10.1111/j.1095-8339.2009.00963.x","E","CCN","n",NA,"Ecuador","Galapagos",NA,0.554473,"-90.73136","provided in text","1993",NA,"June","July","y","0600","1800","y","1800","0600",1200,1200,"""Flowers were: (1) exposed to pollinators to determine open pollination (controls) (N = 14 plants; flowers tested per plant, 1–15); (2) isolated from pollinators to determine autonomous autogamy (N = 10; flowers tested per plant, 1–9); (3) hand self-pollinated using pollen from the same flower and isolated to determine facilitated autogamy (vector-dependent) (N = 11; flowers tested per plant, 1–9); (4) emasculated, hand cross-pollinated using pollen from another individual of the same species and isolated to determine cross-compatibility (N = 10; flowers tested per plant, 1–7); (5) exposed during the day (c. 06.00–18.00 h) and isolated at night (c. 18.00–06.00 h) to determine diurnal pollination (N = 13; flowers tested per plant, 1–13); and (6) isolated during the day and exposed at night to determine nocturnal pollination (N = 11; flowers tested per plant, 1–12). ""","Ipomoea habeliana",NA,"native","n","y","day pollination","""DP""",NA,"fruit set","sampel size is number of plants","Fig. 3",13,0.603468208092485,"proportion",0.219653179190752,"0.219653179190752",NA,"CI95",NA,"y","This, and the absence of other insect pollinators, suggests that autonomous autogamy accounts for essentially all diurnal fruit set and most nocturnal fruit set. Although hawk moth visits are not sufficiently frequent to show a significant difference in nocturnal fruit set, they nonetheless ensure that at least some cross-pollination takes place. That there is no significant difference in seed set (Fig. 4) suggests that, when pollination events occur, regardless of the method, they result in the deposition of approximately equal numbers of pollen grains.",NA
"532","McMullen_2009","McMullen",2009,"Botanical Journal of the Linnean Society","10.1111/j.1095-8339.2009.00963.x","E","CCN","n",NA,"Ecuador","Galapagos",NA,0.554473,"-90.73136","provided in text","1993",NA,"June","July","y","0600","1800","y","1800","0600",1200,1200,"""Flowers were: (1) exposed to pollinators to determine open pollination (controls) (N = 14 plants; flowers tested per plant, 1–15); (2) isolated from pollinators to determine autonomous autogamy (N = 10; flowers tested per plant, 1–9); (3) hand self-pollinated using pollen from the same flower and isolated to determine facilitated autogamy (vector-dependent) (N = 11; flowers tested per plant, 1–9); (4) emasculated, hand cross-pollinated using pollen from another individual of the same species and isolated to determine cross-compatibility (N = 10; flowers tested per plant, 1–7); (5) exposed during the day (c. 06.00–18.00 h) and isolated at night (c. 18.00–06.00 h) to determine diurnal pollination (N = 13; flowers tested per plant, 1–13); and (6) isolated during the day and exposed at night to determine nocturnal pollination (N = 11; flowers tested per plant, 1–12). ""","Ipomoea habeliana",NA,"native","n","y","night pollination","""NP""",NA,"fruit set","sampel size is number of plants","Fig. 3",11,0.598843930635838,"proportion",0.198843930635838,"0.19884393063583805",NA,"CI95",NA,"y","This, and the absence of other insect pollinators, suggests that autonomous autogamy accounts for essentially all diurnal fruit set and most nocturnal fruit set. Although hawk moth visits are not sufficiently frequent to show a significant difference in nocturnal fruit set, they nonetheless ensure that at least some cross-pollination takes place. That there is no significant difference in seed set (Fig. 4) suggests that, when pollination events occur, regardless of the method, they result in the deposition of approximately equal numbers of pollen grains.",NA
"533","McMullen_2009","McMullen",2009,"Botanical Journal of the Linnean Society","10.1111/j.1095-8339.2009.00963.x","E","CCN","n",NA,"Ecuador","Galapagos",NA,0.554473,"-90.73136","provided in text","1993",NA,"June","July","y","0600","1800","y","1800","0600",1200,1200,"""Flowers were: (1) exposed to pollinators to determine open pollination (controls) (N = 14 plants; flowers tested per plant, 1–15); (2) isolated from pollinators to determine autonomous autogamy (N = 10; flowers tested per plant, 1–9); (3) hand self-pollinated using pollen from the same flower and isolated to determine facilitated autogamy (vector-dependent) (N = 11; flowers tested per plant, 1–9); (4) emasculated, hand cross-pollinated using pollen from another individual of the same species and isolated to determine cross-compatibility (N = 10; flowers tested per plant, 1–7); (5) exposed during the day (c. 06.00–18.00 h) and isolated at night (c. 18.00–06.00 h) to determine diurnal pollination (N = 13; flowers tested per plant, 1–13); and (6) isolated during the day and exposed at night to determine nocturnal pollination (N = 11; flowers tested per plant, 1–12). ""","Ipomoea habeliana",NA,"native","n","y","open pollination","""OP""",NA,"seed set","sampel size is number of plants","Fig. 4",14,2.4438877755511,"seeds/fruit",0.64028056112224,"0.64028056112223997",NA,"CI95",NA,"y","This, and the absence of other insect pollinators, suggests that autonomous autogamy accounts for essentially all diurnal fruit set and most nocturnal fruit set. Although hawk moth visits are not sufficiently frequent to show a significant difference in nocturnal fruit set, they nonetheless ensure that at least some cross-pollination takes place. That there is no significant difference in seed set (Fig. 4) suggests that, when pollination events occur, regardless of the method, they result in the deposition of approximately equal numbers of pollen grains.",NA
"534","McMullen_2009","McMullen",2009,"Botanical Journal of the Linnean Society","10.1111/j.1095-8339.2009.00963.x","E","CCN","n",NA,"Ecuador","Galapagos",NA,0.554473,"-90.73136","provided in text","1993",NA,"June","July","y","0600","1800","y","1800","0600",1200,1200,"""Flowers were: (1) exposed to pollinators to determine open pollination (controls) (N = 14 plants; flowers tested per plant, 1–15); (2) isolated from pollinators to determine autonomous autogamy (N = 10; flowers tested per plant, 1–9); (3) hand self-pollinated using pollen from the same flower and isolated to determine facilitated autogamy (vector-dependent) (N = 11; flowers tested per plant, 1–9); (4) emasculated, hand cross-pollinated using pollen from another individual of the same species and isolated to determine cross-compatibility (N = 10; flowers tested per plant, 1–7); (5) exposed during the day (c. 06.00–18.00 h) and isolated at night (c. 18.00–06.00 h) to determine diurnal pollination (N = 13; flowers tested per plant, 1–13); and (6) isolated during the day and exposed at night to determine nocturnal pollination (N = 11; flowers tested per plant, 1–12). ""","Ipomoea habeliana",NA,"native","n","y","complete exclusion","""AA""",NA,"seed set","sampel size is number of plants","Fig. 4",10,2.56112224448897,"seeds/fruit",0.7124248496994,"0.71242484969940012",NA,"CI95",NA,"y","This, and the absence of other insect pollinators, suggests that autonomous autogamy accounts for essentially all diurnal fruit set and most nocturnal fruit set. Although hawk moth visits are not sufficiently frequent to show a significant difference in nocturnal fruit set, they nonetheless ensure that at least some cross-pollination takes place. That there is no significant difference in seed set (Fig. 4) suggests that, when pollination events occur, regardless of the method, they result in the deposition of approximately equal numbers of pollen grains.",NA
"535","McMullen_2009","McMullen",2009,"Botanical Journal of the Linnean Society","10.1111/j.1095-8339.2009.00963.x","E","CCN","n",NA,"Ecuador","Galapagos",NA,0.554473,"-90.73136","provided in text","1993",NA,"June","July","y","0600","1800","y","1800","0600",1200,1200,"""Flowers were: (1) exposed to pollinators to determine open pollination (controls) (N = 14 plants; flowers tested per plant, 1–15); (2) isolated from pollinators to determine autonomous autogamy (N = 10; flowers tested per plant, 1–9); (3) hand self-pollinated using pollen from the same flower and isolated to determine facilitated autogamy (vector-dependent) (N = 11; flowers tested per plant, 1–9); (4) emasculated, hand cross-pollinated using pollen from another individual of the same species and isolated to determine cross-compatibility (N = 10; flowers tested per plant, 1–7); (5) exposed during the day (c. 06.00–18.00 h) and isolated at night (c. 18.00–06.00 h) to determine diurnal pollination (N = 13; flowers tested per plant, 1–13); and (6) isolated during the day and exposed at night to determine nocturnal pollination (N = 11; flowers tested per plant, 1–12). ""","Ipomoea habeliana",NA,"native","n","y","hand pollination","""CP""",NA,"seed set","sampel size is number of plants","Fig. 4",10,2.68737474949899,"seeds/fruit",0.49599198396794,"0.49599198396794009",NA,"CI95",NA,"y","This, and the absence of other insect pollinators, suggests that autonomous autogamy accounts for essentially all diurnal fruit set and most nocturnal fruit set. Although hawk moth visits are not sufficiently frequent to show a significant difference in nocturnal fruit set, they nonetheless ensure that at least some cross-pollination takes place. That there is no significant difference in seed set (Fig. 4) suggests that, when pollination events occur, regardless of the method, they result in the deposition of approximately equal numbers of pollen grains.",NA
"536","McMullen_2009","McMullen",2009,"Botanical Journal of the Linnean Society","10.1111/j.1095-8339.2009.00963.x","E","CCN","n",NA,"Ecuador","Galapagos",NA,0.554473,"-90.73136","provided in text","1993",NA,"June","July","y","0600","1800","y","1800","0600",1200,1200,"""Flowers were: (1) exposed to pollinators to determine open pollination (controls) (N = 14 plants; flowers tested per plant, 1–15); (2) isolated from pollinators to determine autonomous autogamy (N = 10; flowers tested per plant, 1–9); (3) hand self-pollinated using pollen from the same flower and isolated to determine facilitated autogamy (vector-dependent) (N = 11; flowers tested per plant, 1–9); (4) emasculated, hand cross-pollinated using pollen from another individual of the same species and isolated to determine cross-compatibility (N = 10; flowers tested per plant, 1–7); (5) exposed during the day (c. 06.00–18.00 h) and isolated at night (c. 18.00–06.00 h) to determine diurnal pollination (N = 13; flowers tested per plant, 1–13); and (6) isolated during the day and exposed at night to determine nocturnal pollination (N = 11; flowers tested per plant, 1–12). ""","Ipomoea habeliana",NA,"native","n","y","day pollination","""DP""",NA,"seed set","sampel size is number of plants","Fig. 4",13,2.24549098196392,"seeds/fruit",0.78456913827656,"0.78456913827655983",NA,"CI95",NA,"y","This, and the absence of other insect pollinators, suggests that autonomous autogamy accounts for essentially all diurnal fruit set and most nocturnal fruit set. Although hawk moth visits are not sufficiently frequent to show a significant difference in nocturnal fruit set, they nonetheless ensure that at least some cross-pollination takes place. That there is no significant difference in seed set (Fig. 4) suggests that, when pollination events occur, regardless of the method, they result in the deposition of approximately equal numbers of pollen grains.",NA
"537","McMullen_2009","McMullen",2009,"Botanical Journal of the Linnean Society","10.1111/j.1095-8339.2009.00963.x","E","CCN","n",NA,"Ecuador","Galapagos",NA,0.554473,"-90.73136","provided in text","1993",NA,"June","July","y","0600","1800","y","1800","0600",1200,1200,"""Flowers were: (1) exposed to pollinators to determine open pollination (controls) (N = 14 plants; flowers tested per plant, 1–15); (2) isolated from pollinators to determine autonomous autogamy (N = 10; flowers tested per plant, 1–9); (3) hand self-pollinated using pollen from the same flower and isolated to determine facilitated autogamy (vector-dependent) (N = 11; flowers tested per plant, 1–9); (4) emasculated, hand cross-pollinated using pollen from another individual of the same species and isolated to determine cross-compatibility (N = 10; flowers tested per plant, 1–7); (5) exposed during the day (c. 06.00–18.00 h) and isolated at night (c. 18.00–06.00 h) to determine diurnal pollination (N = 13; flowers tested per plant, 1–13); and (6) isolated during the day and exposed at night to determine nocturnal pollination (N = 11; flowers tested per plant, 1–12). ""","Ipomoea habeliana",NA,"native","n","y","night pollination","""NP""",NA,"seed set","sampel size is number of plants","Fig. 4",11,2.1192384769539,"seeds/fruit",0.67635270541083,"0.67635270541082981",NA,"CI95",NA,"y","This, and the absence of other insect pollinators, suggests that autonomous autogamy accounts for essentially all diurnal fruit set and most nocturnal fruit set. Although hawk moth visits are not sufficiently frequent to show a significant difference in nocturnal fruit set, they nonetheless ensure that at least some cross-pollination takes place. That there is no significant difference in seed set (Fig. 4) suggests that, when pollination events occur, regardless of the method, they result in the deposition of approximately equal numbers of pollen grains.",NA
